2015-05-17,10:30:00,Manhattan
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Queens
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Brooklyn
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Manhattan
2015-05-17,10:31:00,Manhattan
2015-05-17,10:32:00,Brooklyn
2015-05-17,10:32:00,Manhattan
2015-05-17,10:32:00,Manhattan
2015-05-17,10:32:00,Manhattan
2015-05-17,10:32:00,Manhattan
2015-05-17,10:32:00,Manhattan
2015-05-17,10:32:00,Brooklyn
2015-05-17,10:32:00,Manhattan
2015-05-17,10:33:00,Brooklyn
2015-05-17,10:33:00,Queens
2015-05-17,10:33:00,Manhattan
2015-05-17,10:33:00,Brooklyn
2015-05-17,10:33:00,Manhattan
2015-05-17,10:33:00,Manhattan
2015-05-17,10:33:00,Manhattan
2015-05-17,10:34:00,Brooklyn
2015-05-17,10:34:00,Manhattan
2015-05-17,10:34:00,Queens
2015-05-17,10:34:00,Manhattan
2015-05-17,10:34:00,Manhattan
2015-05-17,10:35:00,Manhattan
2015-05-17,10:35:00,Manhattan
2015-05-17,10:35:00,Brooklyn
2015-05-17,10:35:00,Brooklyn
2015-05-17,10:35:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Bronx
2015-05-17,10:36:00,Brooklyn
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Manhattan
2015-05-17,10:36:00,Queens
2015-05-17,10:36:00,Brooklyn
2015-05-17,10:37:00,Manhattan
2015-05-17,10:37:00,Manhattan
2015-05-17,10:37:00,Manhattan
2015-05-17,10:37:00,Queens
2015-05-17,10:37:00,Manhattan
2015-05-17,10:37:00,Brooklyn
2015-05-17,10:37:00,Manhattan
2015-05-17,10:37:00,Queens
2015-05-17,10:37:00,Brooklyn
2015-05-17,10:38:00,Manhattan
2015-05-17,10:38:00,Bronx
2015-05-17,10:38:00,Manhattan
2015-05-17,10:38:00,Brooklyn
2015-05-17,10:38:00,Brooklyn
2015-05-17,10:39:00,Manhattan
2015-05-17,10:39:00,Manhattan
2015-05-17,10:39:00,Manhattan
2015-05-17,10:39:00,Manhattan
2015-05-17,10:39:00,Brooklyn
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Manhattan
2015-05-17,10:40:00,Brooklyn
2015-05-17,10:41:00,Manhattan
2015-05-17,10:41:00,Manhattan
2015-05-17,10:41:00,Manhattan
2015-05-17,10:41:00,Brooklyn
2015-05-17,10:41:00,Manhattan
2015-05-17,10:41:00,Brooklyn
2015-05-17,10:41:00,Manhattan
2015-05-17,10:41:00,Manhattan
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Manhattan
2015-05-17,10:42:00,Brooklyn
2015-05-17,10:42:00,Manhattan
2015-05-17,10:43:00,Queens
2015-05-17,10:43:00,Manhattan
2015-05-17,10:43:00,Manhattan
2015-05-17,10:43:00,Brooklyn
2015-05-17,10:43:00,Brooklyn
2015-05-17,10:43:00,Manhattan
2015-05-17,10:43:00,Manhattan
2015-05-17,10:44:00,Manhattan
2015-05-17,10:44:00,Queens
2015-05-17,10:44:00,Brooklyn
2015-05-17,10:44:00,Manhattan
2015-05-17,10:44:00,Manhattan
2015-05-17,10:45:00,Manhattan
2015-05-17,10:45:00,Queens
2015-05-17,10:45:00,Brooklyn
2015-05-17,10:45:00,Manhattan
2015-05-17,10:45:00,Brooklyn
2015-05-17,10:45:00,Manhattan
2015-05-17,10:45:00,Manhattan
2015-05-17,10:45:00,Queens
2015-05-17,10:45:00,Brooklyn
2015-05-17,10:46:00,Brooklyn
2015-05-17,10:46:00,Manhattan
2015-05-17,10:46:00,Manhattan
2015-05-17,10:46:00,Queens
2015-05-17,10:46:00,Manhattan
2015-05-17,10:46:00,Manhattan
2015-05-17,10:46:00,Brooklyn
2015-05-17,10:47:00,Manhattan
2015-05-17,10:47:00,Brooklyn
2015-05-17,10:47:00,Bronx
2015-05-17,10:47:00,Manhattan
2015-05-17,10:48:00,Manhattan
2015-05-17,10:48:00,Queens
2015-05-17,10:48:00,Manhattan
2015-05-17,10:48:00,Manhattan
2015-05-17,10:48:00,Manhattan
2015-05-17,10:48:00,Manhattan
2015-05-17,10:48:00,Manhattan
2015-05-17,10:49:00,Manhattan
2015-05-17,10:49:00,Manhattan
2015-05-17,10:49:00,Brooklyn
2015-05-17,10:49:00,Queens
2015-05-17,10:50:00,Brooklyn
2015-05-17,10:50:00,Manhattan
2015-05-17,10:50:00,Manhattan
2015-05-17,10:50:00,Brooklyn
2015-05-17,10:50:00,Manhattan
2015-05-17,10:50:00,Brooklyn
2015-05-17,10:50:00,Queens
2015-05-17,10:50:00,Manhattan
2015-05-17,10:50:00,Manhattan
2015-05-17,10:50:00,Brooklyn
2015-05-17,10:50:00,Brooklyn
2015-05-17,10:50:00,Manhattan
2015-05-17,10:51:00,Brooklyn
2015-05-17,10:51:00,Manhattan
2015-05-17,10:51:00,Manhattan
2015-05-17,10:51:00,Queens
2015-05-17,10:51:00,Manhattan
2015-05-17,10:51:00,Manhattan
2015-05-17,10:52:00,Manhattan
2015-05-17,10:52:00,Manhattan
2015-05-17,10:52:00,Manhattan
2015-05-17,10:52:00,Brooklyn
2015-05-17,10:52:00,Manhattan
2015-05-17,10:52:00,Manhattan
2015-05-17,10:53:00,Bronx
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Queens
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Queens
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Queens
2015-05-17,10:53:00,Manhattan
2015-05-17,10:53:00,Manhattan
2015-05-17,10:54:00,Manhattan
2015-05-17,10:54:00,Queens
2015-05-17,10:54:00,Manhattan
2015-05-17,10:54:00,Manhattan
2015-05-17,10:54:00,Manhattan
2015-05-17,10:54:00,Manhattan
2015-05-17,10:54:00,Brooklyn
2015-05-17,10:55:00,Queens
2015-05-17,10:55:00,Bronx
2015-05-17,10:55:00,Queens
2015-05-17,10:55:00,Manhattan
2015-05-17,10:55:00,Manhattan
2015-05-17,10:55:00,Manhattan
2015-05-17,10:55:00,Brooklyn
2015-05-17,10:56:00,Brooklyn
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:56:00,Manhattan
2015-05-17,10:57:00,Manhattan
2015-05-17,10:57:00,Brooklyn
2015-05-17,10:57:00,Manhattan
2015-05-17,10:57:00,Manhattan
2015-05-17,10:57:00,Manhattan
2015-05-17,10:57:00,Manhattan
2015-05-17,10:57:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Manhattan
2015-05-17,10:58:00,Brooklyn
2015-05-17,10:59:00,Bronx
2015-05-17,10:59:00,Manhattan
2015-05-17,10:59:00,Brooklyn
2015-05-17,10:59:00,Manhattan
2015-05-17,10:59:00,Brooklyn
2015-05-17,11:00:00,Bronx
2015-05-17,11:00:00,Brooklyn
2015-05-17,11:00:00,Manhattan
2015-05-17,11:00:00,Brooklyn
2015-05-17,11:00:00,Manhattan
2015-05-17,11:00:00,Manhattan
2015-05-17,11:00:00,Brooklyn
2015-05-17,11:01:00,Manhattan
2015-05-17,11:01:00,Manhattan
2015-05-17,11:01:00,Brooklyn
2015-05-17,11:01:00,Manhattan
2015-05-17,11:01:00,Manhattan
2015-05-17,11:01:00,Brooklyn
2015-05-17,11:01:00,Queens
2015-05-17,11:01:00,Manhattan
2015-05-17,11:02:00,Brooklyn
2015-05-17,11:02:00,Manhattan
2015-05-17,11:02:00,Manhattan
2015-05-17,11:02:00,Bronx
2015-05-17,11:03:00,Manhattan
2015-05-17,11:03:00,Brooklyn
2015-05-17,11:03:00,Manhattan
2015-05-17,11:03:00,Brooklyn
2015-05-17,11:03:00,Manhattan
2015-05-17,11:03:00,Manhattan
2015-05-17,11:03:00,Manhattan
2015-05-17,11:04:00,Manhattan
2015-05-17,11:04:00,Manhattan
2015-05-17,11:04:00,Queens
2015-05-17,11:04:00,Manhattan
2015-05-17,11:04:00,Brooklyn
2015-05-17,11:05:00,Manhattan
2015-05-17,11:05:00,Queens
2015-05-17,11:05:00,Manhattan
2015-05-17,11:05:00,Brooklyn
2015-05-17,11:05:00,Queens
2015-05-17,11:05:00,Queens
2015-05-17,11:05:00,Queens
2015-05-17,11:05:00,Manhattan
2015-05-17,11:05:00,Manhattan
2015-05-17,11:06:00,Brooklyn
2015-05-17,11:06:00,Manhattan
2015-05-17,11:06:00,Manhattan
2015-05-17,11:06:00,Brooklyn
2015-05-17,11:07:00,Manhattan
2015-05-17,11:07:00,Brooklyn
2015-05-17,11:07:00,Brooklyn
2015-05-17,11:07:00,Queens
2015-05-17,11:07:00,Manhattan
2015-05-17,11:07:00,Manhattan
2015-05-17,11:07:00,Manhattan
2015-05-17,11:07:00,Manhattan
2015-05-17,11:07:00,Manhattan
2015-05-17,11:08:00,Manhattan
2015-05-17,11:08:00,Queens
2015-05-17,11:08:00,Manhattan
2015-05-17,11:08:00,Manhattan
2015-05-17,11:09:00,Brooklyn
2015-05-17,11:09:00,Manhattan
2015-05-17,11:09:00,Manhattan
2015-05-17,11:09:00,Brooklyn
2015-05-17,11:09:00,Manhattan
2015-05-17,11:09:00,Queens
2015-05-17,11:09:00,Manhattan
2015-05-17,11:09:00,Manhattan
2015-05-17,11:09:00,Brooklyn
2015-05-17,11:09:00,Manhattan
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Brooklyn
2015-05-17,11:10:00,Brooklyn
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Queens
2015-05-17,11:10:00,Manhattan
2015-05-17,11:10:00,Staten Island
2015-05-17,11:10:00,Manhattan
2015-05-17,11:11:00,Brooklyn
2015-05-17,11:11:00,Brooklyn
2015-05-17,11:11:00,Queens
2015-05-17,11:11:00,Manhattan
2015-05-17,11:11:00,Queens
2015-05-17,11:11:00,Queens
2015-05-17,11:11:00,Manhattan
2015-05-17,11:11:00,Manhattan
2015-05-17,11:11:00,Brooklyn
2015-05-17,11:11:00,Manhattan
2015-05-17,11:12:00,Manhattan
2015-05-17,11:12:00,Manhattan
2015-05-17,11:12:00,Brooklyn
2015-05-17,11:12:00,Brooklyn
2015-05-17,11:12:00,Manhattan
2015-05-17,11:12:00,Brooklyn
2015-05-17,11:12:00,Queens
2015-05-17,11:12:00,Brooklyn
2015-05-17,11:13:00,Manhattan
2015-05-17,11:13:00,Brooklyn
2015-05-17,11:13:00,Brooklyn
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Brooklyn
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Brooklyn
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Brooklyn
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Brooklyn
2015-05-17,11:14:00,Manhattan
2015-05-17,11:14:00,Manhattan
2015-05-17,11:15:00,Manhattan
2015-05-17,11:15:00,Manhattan
2015-05-17,11:15:00,Manhattan
2015-05-17,11:15:00,Manhattan
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Brooklyn
2015-05-17,11:16:00,Brooklyn
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Brooklyn
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Queens
2015-05-17,11:16:00,Manhattan
2015-05-17,11:16:00,Manhattan
2015-05-17,11:17:00,Queens
2015-05-17,11:18:00,Manhattan
2015-05-17,11:18:00,Queens
2015-05-17,11:18:00,Manhattan
2015-05-17,11:18:00,Manhattan
2015-05-17,11:18:00,Brooklyn
2015-05-17,11:18:00,Manhattan
2015-05-17,11:18:00,Brooklyn
2015-05-17,11:18:00,Manhattan
2015-05-17,11:19:00,Manhattan
2015-05-17,11:19:00,Brooklyn
2015-05-17,11:19:00,Manhattan
2015-05-17,11:19:00,Manhattan
2015-05-17,11:19:00,Manhattan
2015-05-17,11:19:00,Brooklyn
2015-05-17,11:19:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Brooklyn
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Manhattan
2015-05-17,11:20:00,Queens
2015-05-17,11:20:00,Queens
2015-05-17,11:20:00,Brooklyn
2015-05-17,11:21:00,Bronx
2015-05-17,11:21:00,Manhattan
2015-05-17,11:21:00,Queens
2015-05-17,11:21:00,Manhattan
2015-05-17,11:21:00,Bronx
2015-05-17,11:21:00,Manhattan
2015-05-17,11:21:00,Brooklyn
2015-05-17,11:21:00,Brooklyn
